PERIOD_START_TIME,pl,pl_lstm,pl_xgb,pd,pd_lstm,pd_xgb,pdv,pdv_lstm,pdv_xgb
2022-09-27 15:15:00,0.0053191563331335,0.0358364358544349,0.023570614,0.7347272245762712,0.8372501134872437,0.7387453,0.0384798728813559,0.0823115855455398,0.04638073
2022-09-27 15:15:00,0.0053191563331335,0.0358364358544349,0.023570614,0.7347272245762712,0.8372501134872437,0.7387453,0.0384798728813559,0.0823115855455398,0.04638073
2022-09-27 15:30:00,0.0204422762961376,0.0245974846184253,0.010359748,0.7435360169491525,0.8310229182243347,0.7352204,0.0472966101694915,0.0733038708567619,0.038707383
2022-09-27 15:30:00,0.0204422762961376,0.0245974846184253,0.010359748,0.7435360169491525,0.8310229182243347,0.7352204,0.0472966101694915,0.0733038708567619,0.038707383
2022-09-27 15:45:00,0.0250314631585534,0.0300907343626022,0.017248949,0.7504698093220338,0.8419456481933594,0.7438107,0.0542436440677966,0.0798478126525878,0.046647757
2022-09-27 15:45:00,0.0250314631585534,0.0300907343626022,0.017248949,0.7504698093220338,0.8419456481933594,0.7438107,0.0542436440677966,0.0798478126525878,0.046647757
2022-09-27 16:00:00,0.0338294520815761,0.0206381920725107,0.019650776,0.7455893617021276,0.8303046822547913,0.7499094,0.0500521276595744,0.0642757415771484,0.051722743
2022-09-27 16:00:00,0.0338294520815761,0.0206381920725107,0.019650776,0.7455893617021276,0.8303046822547913,0.7499094,0.0500521276595744,0.0642757415771484,0.051722743
2022-09-27 16:15:00,0.0181250876454915,0.0293094366788864,0.0322339,0.7532991452991452,0.8367869257926941,0.74882185,0.0552451923076923,0.0783795937895774,0.054156296
2022-09-27 16:15:00,0.0181250876454915,0.0293094366788864,0.0322339,0.7532991452991452,0.8367869257926941,0.74882185,0.0552451923076923,0.0783795937895774,0.054156296
2022-09-27 16:30:00,0.0090449513045063,0.0316759161651134,0.027342789,0.7443958333333333,0.8350397944450378,0.7516608,0.0464508547008547,0.0799786895513534,0.056278773
2022-09-27 16:30:00,0.0090449513045063,0.0316759161651134,0.027342789,0.7443958333333333,0.8350397944450378,0.7516608,0.0464508547008547,0.0799786895513534,0.056278773
2022-09-27 16:45:00,0.010236993409059,0.0282995775341987,0.021194557,0.7428739316239316,0.8318178057670593,0.75009775,0.0420673076923076,0.0766145586967468,0.049064443
2022-09-27 16:45:00,0.010236993409059,0.0282995775341987,0.021194557,0.7428739316239316,0.8318178057670593,0.75009775,0.0420673076923076,0.0766145586967468,0.049064443
2022-09-27 17:00:00,0.0083086877321699,0.0299414061009883,0.015257416,0.7441169871794872,0.8345962762832642,0.7484296,0.0432783119658119,0.0785694271326065,0.04404174
2022-09-27 17:00:00,0.0083086877321699,0.0299414061009883,0.015257416,0.7441169871794872,0.8345962762832642,0.7484296,0.0432783119658119,0.0785694271326065,0.04404174
2022-09-27 17:15:00,0.0056443379927752,0.0334296785295009,0.011316421,0.7481639957264957,0.8408206701278687,0.7470918,0.0473755341880341,0.0818044766783714,0.046732094
